bin	genpergeo	meanlat
BOLD:AAA2367	0.00096070449369586	57.1651966789692
BOLD:AAA3681	0.000343775388328232	54.0140090909096
BOLD:AAA3682	0.000239688490622895	58.720288
BOLD:AAA4123	0.000370504377232411	43.4757156950676
BOLD:AAA4125	6.87405740182038e-05	48.4539566037737
BOLD:AAA4132	0.175221217298146	45.3539732142845
BOLD:AAA4185	0.00482852366497766	52.4018692883886
BOLD:AAA4186	0.000928593122230473	58.6656333333333
BOLD:AAA4187	0.00580832767972561	46.6284
BOLD:AAA4241	0.0013945085795802	55.9747550632912
BOLD:AAA4276	0.0671858924542434	42.1813927083317
BOLD:AAA4940	0.00184546972734779	58.2399210526318
BOLD:AAA4941	2.36044492177252e-05	51.13985
BOLD:AAA4942	3.1627252137001e-05	40.4188606557378
BOLD:AAA5090	0.000416368599354457	57.9300047619062
BOLD:AAA5236	0.00145320255506783	57.2490453703695
BOLD:AAA5654	6.75832707103301e-05	49.3974352564103
BOLD:AAA5655	0.00120998189354143	35.9964076923077
BOLD:AAA6220	4.22930180429846e-06	32.98796
BOLD:AAA6275	0.00134460685012227	50.1508262931028
BOLD:AAA6381	0.00142728201824516	45.8592443181821
BOLD:AAA6383	0.000687919796077174	41.8276181818181
BOLD:AAA6658	0.000336293582375185	54.6706459016397
BOLD:AAA6910	0.000528630683494424	45.2810237837843
BOLD:AAA6915	0.000510102380576387	58.1179
BOLD:AAA6916	0.00110440916778688	58.7768181818182
BOLD:AAA7188	6.81188669680938e-05	50.1148654255314
BOLD:AAA7232	0.00229001486197616	37.6691191489362
BOLD:AAA7272	0.00103029135993027	40.8204503496506
BOLD:AAA8148	0.0034101021680427	58.2498750000004
BOLD:AAA8357	0.000258373093261377	48.4274469230769
BOLD:AAA8358	7.47314991229081e-05	44.7858222222222
BOLD:AAA8373	0.000306349491913992	56.0576724637671
BOLD:AAA8399	2.60230456927424e-05	46.7117999999999
BOLD:AAA8501	0.00256729641856672	58.7394716981132
BOLD:AAA8647	0.00286902763584693	52.4446810457509
BOLD:AAA8846	0.000778901865566441	32.6101524271845
BOLD:AAA8847	0.000884163071811519	39.08652
BOLD:AAA8913	0.00047585979131882	58.2792976744185
BOLD:AAA8914	0.000216766737176422	50.4182684931504
BOLD:AAA8999	0.00188657310635212	45.152479047619
BOLD:AAA9476	0.000148396415479833	56.6253338983051
BOLD:AAA9584	0.00242124100617482	56.7098150684932
BOLD:AAA9651	0.000295207330713312	69.9609404761891
BOLD:AAA9991	0.0028210165200138	47.2161042372878
BOLD:AAB0090	0.00228376870995217	47.9578716535429
BOLD:AAB0271	0.000230135700746376	50.2624764705884
BOLD:AAB0272	0.00306566738911405	32.1595714285714
BOLD:AAB0273	0.000285795054109052	42.968452
BOLD:AAB0437	0.0005984567930845	56.1738191176471
BOLD:AAB0726	0.0001031286367186	46.3543084745764
BOLD:AAB0727	0.000245756731314446	50.9973268656713
BOLD:AAB0753	1.35622110546641e-06	43.371635897436
BOLD:AAB0788	0.00740229382873419	58.7562652173914
BOLD:AAB0819	0.00120067720300704	49.414646107787
BOLD:AAB0863	0.000990951928781765	51.0074544247783
BOLD:AAB1154	0.00280394049563304	62.8188166666666
BOLD:AAB1228	0.0018154639545937	52.9059396226347
BOLD:AAB1512	0.00771083624300788	57.9452794871793
BOLD:AAB1638	0.00668968759507612	47.5829037267094
BOLD:AAB2008	0.000170625606028749	46.8098523809528
BOLD:AAB2306	0.00123537391825519	56.3448812500001
BOLD:AAB2385	0.0004185872404206	59.2870727272729
BOLD:AAB2472	0.00828398657611474	57.3308763157895
BOLD:AAB2563	0.000878863609083679	50.2973068749994
BOLD:AAB2768	0.0010057785997386	46.3605972027976
BOLD:AAB2769	7.45572389687303e-05	50.802
BOLD:AAB2776	0.000562944180097612	58.6880714285714
BOLD:AAB2927	0.000120361409856378	45.60045
BOLD:AAB2928	0.000334256183465724	44.3872428571429
BOLD:AAB2929	9.98568508738109e-05	52.1216415584412
BOLD:AAB2930	0.000633953699811467	41.100795327103
BOLD:AAB2960	0.00018709190930409	65.5826885714282
BOLD:AAB2961	0.000177609761187535	60.3857029411765
BOLD:AAB2995	0.000135808292401163	62.8227240506339
BOLD:AAB3472	0.00019413545099598	58.171117142857
BOLD:AAB3836	0.000380909004591912	46.3329390243905
BOLD:AAB3889	0.00123026298863945	51.4163685393257
BOLD:AAB3890	4.85282121231048e-05	55.2354238095238
BOLD:AAB3892	0.000176536796543327	58.6321571428571
BOLD:AAB4233	0.000158147234171093	53.2254040983602
BOLD:AAB4300	0.00750322996055948	49.921334246576
BOLD:AAB4301	0.00156611666223262	53.4360339999999
BOLD:AAB4313	0.00433743791793679	49.8694061538463
BOLD:AAB4733	0.000398505217238486	52.9188510638298
BOLD:AAB4785	0.000173650056416194	49.3486317073171
BOLD:AAB4786	1.86876737676134e-05	57.3730333333333
BOLD:AAB5095	0.00029560814950142	57.4087375
BOLD:AAB5220	0.000134877460047323	58.1898363636368
BOLD:AAB5726	0.00029658534059806	43.7057957746479
BOLD:AAB5831	4.59556033204778e-05	54.9918432692311
BOLD:AAB5864	0.000394625086546013	57.6663119999999
BOLD:AAB5888	0.00136935817340356	53.7398521472351
BOLD:AAB6742	0.0335745236880293	47.1667461538461
BOLD:AAB6784	0.00232155249352327	53.7102197802201
BOLD:AAB6851	0.000100668117604987	55.9051444444445
BOLD:AAB6900	2.70836858386103e-05	38.6475416666665
BOLD:AAB7080	0.000148243040555293	60.0011851851852
BOLD:AAB7094	0.000103592645230402	61.0295444444445
BOLD:AAB7170	0.00278573621679921	57.8687357142856
BOLD:AAB7327	0.000119277491272529	43.6738
BOLD:AAB7328	4.66691144691146e-05	47.7525707317072
BOLD:AAB7330	0.0002423228371972	37.4421757575759
BOLD:AAB7556	0.000719853751415378	51.8990768115942
BOLD:AAB7601	0.00200324366588484	43.5273444444444
BOLD:AAB7667	0.000129173075773864	39.9904772727273
BOLD:AAB7668	0.000110682967981293	37.4973619718307
BOLD:AAB7852	1.23539755272888e-06	42.3554791666667
BOLD:AAB7933	0.00289441873147036	41.5693380952381
BOLD:AAB7934	5.52847321676173e-05	38.0026
BOLD:AAB7935	2.1803233206306e-05	37.9228333333333
BOLD:AAB7995	0.00103173530352338	46.9541520325203
BOLD:AAB7996	0.000681880442211765	36.2397777777778
BOLD:AAB8024	0.000633261253325962	53.5873422222223
BOLD:AAB8125	0.000154671799124367	63.1779529411764
BOLD:AAB8167	0.00289768883052002	49.7439904761906
BOLD:AAB8212	0.000148972130615643	44.6658283582088
BOLD:AAB8543	0.000363951971163808	51.8058753424652
BOLD:AAB8544	0.000195477193160113	51.4715941176471
BOLD:AAB8661	0.0014355273185746	75.3075957446805
BOLD:AAB8714	0.00467854496887331	40.0003515151515
BOLD:AAB8715	0.000193386692495763	25.304025
BOLD:AAB8881	8.16113642441371e-05	28.6370059701491
BOLD:AAB8976	0.000161323387613456	58.6604166666667
BOLD:AAB9520	0.000480187183792976	57.0903055555556
BOLD:AAC0065	0.00460477165729373	43.0118142857143
BOLD:AAC0066	6.71045467678498e-07	44.4711666666667
BOLD:AAC0170	0.00325786855726807	33.2388432835825
BOLD:AAC0175	0.0297432587363358	42.0342144578309
BOLD:AAC0312	0.000692174816194271	58.63531
BOLD:AAC0313	4.89603181615352e-05	51.3954088235291
BOLD:AAC0314	4.07736816188733e-05	58.657925
BOLD:AAC0342	1.2084166339239e-05	50.99101
BOLD:AAC0343	0.000209164006324642	50.6688400000001
BOLD:AAC0430	0.0198689615466449	43.5923612244897
BOLD:AAC0924	0.00169541093470005	57.4584368421053
BOLD:AAC0925	0.000504881148499424	39.4427708333333
BOLD:AAC1568	0.00453982197506919	44.3308792207794
BOLD:AAC1589	0.000995202933678879	55.7190666666667
BOLD:AAC1590	0.00918081000951049	47.2670604651167
BOLD:AAC1600	0.00321700647808879	32.4787852941176
BOLD:AAC1891	0.000421824617206669	46.7617608695652
BOLD:AAC2061	0.00116325424016994	60.89195
BOLD:AAC2188	0.000804566399854449	59.5236210526316
BOLD:AAC2433	0.00388535094925196	42.1049419354839
BOLD:AAC2473	0.000190563576785835	58.86439
BOLD:AAC2516	0.000327635309851412	52.188426666671
BOLD:AAC2734	0.000931783671258762	49.2759687500001
BOLD:AAC3165	0.000684141469443083	42.4532039999999
BOLD:AAC3269	0.00291120270477778	46.7062711111111
BOLD:AAC3680	0.00053913696652486	44.1390217391304
BOLD:AAC3736	0.000537061552777174	55.5355814814815
BOLD:AAC3779	0.00517586289492189	53.4660625
BOLD:AAC3986	0.00282994801382718	58.2894909090909
BOLD:AAC4110	3.47094063901641e-05	57.7537647058824
BOLD:AAC4682	0.00162766383791243	59.4809153846154
BOLD:AAC4687	0.0973414248387896	43.55071875
BOLD:AAC5139	0.000195512319625362	48.3228714285714
BOLD:AAC5349	2.16858802226195e-06	43.3912666666665
BOLD:AAC5350	0.0028361975801605	36.4192923076923
BOLD:AAC5351	0.00219053270077734	45.7258357142857
BOLD:AAC5851	0.00127926437271359	55.4022857142857
BOLD:AAC5871	0.00164856605046744	34.7922753623188
BOLD:AAC5935	1.13060512215919e-06	68.02775
BOLD:AAC6028	4.2912091951334e-05	52.2819242424243
BOLD:AAC6137	0.000956858812531906	57.5824761904762
BOLD:AAC6193	1.54146901216261e-06	45.8912875
BOLD:AAC6194	0	41.6664666666667
BOLD:AAC6195	2.45811323509398e-05	50.212112
BOLD:AAC6326	0.000150771149890484	60.7987035714288
BOLD:AAC6328	0.00282852347244033	45.7283944444445
BOLD:AAC6343	2.63328016657733e-05	45.4303
BOLD:AAC6350	6.3298675636384e-05	43.4644965517241
BOLD:AAC6457	0.00418490975033628	48.2835615384613
BOLD:AAC6596	0.000622611574095924	35.1027649350644
BOLD:AAC6612	1.81308804401142e-05	56.0712285714286
BOLD:AAC6613	1.23157088967512e-05	54.6458
BOLD:AAC6762	0.00436780793890836	54.5572545454546
BOLD:AAC6891	0.000448741068626729	36.0393102941177
BOLD:AAC6924	0.000632404113189151	42.1572411764706
BOLD:AAC7234	0.00680247825935655	43.8034124999999
BOLD:AAC7413	0.000577878609477227	44.7334864864865
BOLD:AAC7507	0.000164977857899135	53.0640770833333
BOLD:AAC7517	3.3027225129842e-05	40.7191588235294
BOLD:AAC7802	0.00382989589126677	48.2602651162793
BOLD:AAC8031	4.56400494806062e-05	41.7613529411765
BOLD:AAC8062	0.00038423386529559	47.44311
BOLD:AAC8083	0.00391692401450273	42.8846837837837
BOLD:AAC8284	0.000106716018086241	44.1047707317075
BOLD:AAC8536	0.000523062370604823	47.0833666666669
BOLD:AAC8760	4.31042025970354e-05	55.4797272727273
BOLD:AAC8797	0.000109028641631226	50.780904347826
BOLD:AAC8877	0.0974155084522245	55.6574410256412
BOLD:AAC8898	0.0028594502746633	45.0999074074074
BOLD:AAC8945	0.00136607449520653	54.8177599999999
BOLD:AAC9044	3.51896152003885e-05	46.485925
BOLD:AAC9060	0.00667475184923964	52.4985711864406
BOLD:AAC9083	0.000532492411100033	53.269304545455
BOLD:AAC9112	0.00854397456181339	52.6226295833312
BOLD:AAC9118	0.000423009606842248	58.74904
BOLD:AAD0461	0.00116621624858753	55.362
BOLD:AAD0462	1.27729545839679e-05	40.4987333333333
BOLD:AAD0599	0.000133590131085141	44.6995444444444
BOLD:AAD0997	0.00133156557972886	57.9044956521738
BOLD:AAD1010	6.79479811709145e-05	41.6137666666666
BOLD:AAD1127	1.86473302007312e-06	49.2813685714283
BOLD:AAD1231	0.00153152266709922	40.22095
BOLD:AAD1498	0.0085551659248347	47.5979578947367
BOLD:AAD1499	4.79052522224517e-05	46.3755551724139
BOLD:AAD1564	0.00631847402676846	43.4109523809523
BOLD:AAD1610	0.00175304380036832	44.9603818181818
BOLD:AAD1746	0.000168269134779956	48.3414239436619
BOLD:AAD1747	2.94209474756263e-05	76.8910263157889
BOLD:AAD1748	0.0120142651716668	74.874783908046
BOLD:AAD1986	0.00817847502071223	41.152694117647
BOLD:AAD1987	1.8851738718287e-05	52.8290461538462
BOLD:AAD2067	0.0151781264467661	53.7193428571428
BOLD:AAD2101	1.54501213032719e-05	50.2481
BOLD:AAD2248	0.000134446687419516	52.4481906976743
BOLD:AAD2291	2.51345310605497e-05	43.7579428571429
BOLD:AAD2345	0.000260470689808885	56.4622625
BOLD:AAD2346	3.03305775136422e-05	49.4199117647059
BOLD:AAD2347	6.29960217496854e-05	50.7288714285715
BOLD:AAD2389	9.46391888983836e-06	57.2463111111111
BOLD:AAD2415	0.000102921316084048	59.8912
BOLD:AAD2429	3.53324881299806e-05	53.2893388888889
BOLD:AAD2601	9.08998737488807e-05	38.8614875
BOLD:AAD2665	0.000279478835313691	48.3640722222222
BOLD:AAD3178	0.00021338220315852	58.7523384615384
BOLD:AAD3252	0.014048452048846	41.6016625
BOLD:AAD3501	9.70019155337674e-05	59.8667777777778
BOLD:AAD3538	0.00262766286379882	50.3316857142857
BOLD:AAD3790	0.00136094027815715	33.441625
BOLD:AAD3796	0.0018185973293919	48.1078785714286
BOLD:AAD3880	0.000423933048968989	35.9482142857143
BOLD:AAD3883	7.33275175060358e-07	55.5399785714286
BOLD:AAD4170	2.30358408411587e-05	45.0036031249999
BOLD:AAD4292	1.26014523813199e-05	49.3948821428572
BOLD:AAD4592	0.00143081096429285	57.712184375
BOLD:AAD4718	0.0165857700208444	42.0987888888889
BOLD:AAD5009	4.42456300496165e-05	55.5133161290323
BOLD:AAD5137	0	49.8894
BOLD:AAD5415	0.012439159354696	52.2011017857146
BOLD:AAD5416	0.00144254829527009	67.9441379310345
BOLD:AAD5417	0.00160164987530875	44.3392358208955
BOLD:AAD5732	0.00053933286821659	62.9101538461538
BOLD:AAD5871	0.000737597244716337	61.4033400000001
BOLD:AAD5911	0.000510947228623643	56.1979818181818
BOLD:AAD5966	5.31781215908109e-06	39.9888826086956
BOLD:AAD5967	0.000105271665774206	55.2494157894737
BOLD:AAD6004	1.89456033152299e-06	29.6549125
BOLD:AAD6099	6.1101494794535e-05	44.9672857142857
BOLD:AAD6215	0.000219307305352584	44.206625
BOLD:AAD6323	0.00101769317865244	31.382975
BOLD:AAD6576	4.71540072350846e-05	44.1850733333333
BOLD:AAD6577	5.51490339304436e-07	55.8572571428571
BOLD:AAD6736	1.76992576803858e-05	49.1643
BOLD:AAD6762	9.72088369344759e-06	36.2450066666667
BOLD:AAD6909	4.66300948580978e-05	47.4667384615385
BOLD:AAD6911	6.19518925103289e-06	48.3984476190476
BOLD:AAD6926	0.0116316192911419	42.738140776699
BOLD:AAD7031	1.62328862641284e-06	45.0052833333333
BOLD:AAD7095	0.000940429243153884	47.9005081818177
BOLD:AAD7216	0.00155423709037583	52.8722181818183
BOLD:AAD7570	2.8255762250026e-06	44.9582529411765
BOLD:AAD7817	0.000781694185813401	32.7464657894731
BOLD:AAD7831	0.000350572174395747	57.040675
BOLD:AAD7855	7.65008162760404e-05	43.375975
BOLD:AAD8064	0.00151671369985184	65.6095535714285
BOLD:AAD8676	0.0158208402378466	43.5557875
BOLD:AAD8681	1.56465702782817e-05	54.1451235294118
BOLD:AAD9517	0.00546435055846644	40.75858125
BOLD:AAD9846	3.34473664715389e-05	35.6347972602746
BOLD:AAE0114	0.000588737854104389	38.7796913043478
BOLD:AAE0566	0	58.370575
BOLD:AAE0825	0.000258218512714438	43.2414023809525
BOLD:AAE1264	0.000139708915530398	33.4868795918366
BOLD:AAE1303	9.27850298488736e-06	52.0834105263158
BOLD:AAE1632	0.000288323063308827	57.0480285714286
BOLD:AAE1643	0	43.9737818181818
BOLD:AAE2562	4.73975980253177e-05	51.8000647058823
BOLD:AAE2594	0.000900146376120437	28.313975
BOLD:AAE2600	1.14185389213902e-06	44.4026285714286
BOLD:AAE3860	0.000378170659709322	49.13544
BOLD:AAE4245	2.4484902153553e-05	44.9854904761904
BOLD:AAE4247	0.000276053009160065	43.7576782051278
BOLD:AAE4665	0.000397532509390963	57.61484
BOLD:AAE4676	2.05631348736104e-05	44.4301714285714
BOLD:AAE4828	0.0123660916174284	52.89275
BOLD:AAE5234	7.8213035638166e-05	53.1717913043478
BOLD:AAE5304	7.96382848479354e-06	44.3042538461539
BOLD:AAE5779	0	44.6913461538462
BOLD:AAE5793	0.00355558470097796	53.2430043478261
BOLD:AAE5990	0.00903992865938437	41.9172357142857
BOLD:AAE6136	6.60274532789778e-05	53.4442318181819
BOLD:AAE6597	0	46.7321375
BOLD:AAE6867	7.43922848077776e-05	45.7055
BOLD:AAE7201	0.000277498658450344	50.0438800000001
BOLD:AAE7853	0.000166278075037185	41.49218
BOLD:AAE7901	1.48933591982164e-05	40.940576
BOLD:AAE8371	0.000171333159950136	53.25145
BOLD:AAE8604	0.000296838257537296	55.5948681818182
BOLD:AAE9193	0.000351007786023194	39.8075911764706
BOLD:AAE9280	0.00684956372481341	53.5761694444444
BOLD:AAE9850	0.000579701560173219	58.5289166666667
BOLD:AAE9994	0.000399437799430252	35.0658888888889
BOLD:AAF0093	0.00158233028285369	51.74782
BOLD:AAF0123	0.00257281848942232	59.87195
BOLD:AAF0231	5.9859608169338e-06	51.1557769230769
BOLD:AAF0365	0.000301778120277198	48.7019882352941
BOLD:AAF0714	0.00136679739271077	48.4751875
BOLD:AAF0719	0.0112806312161958	30.982975
BOLD:AAF0785	4.75674086052483e-05	60.20665
BOLD:AAF1097	0.000952041924218828	58.0562857142857
BOLD:AAF1312	6.55822125969912e-06	47.5057043478261
BOLD:ABX8161	1.12344433450895e-05	19.3981958333333
BOLD:ABX8163	6.54145339717649e-05	19.7112018
BOLD:ABX8565	6.91786010761112e-05	20.7121488965518
BOLD:ABX8712	2.12050291824857e-05	20.0793827272727
BOLD:ACE4542	2.03584999303907e-05	20.6311323333333
